{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.780656      0.0100946   -0.000276767
-4.889  -4.716       5     0   200       0.778362      0.0102072   -0.000277522
-4.716  -4.538       5     0   200       0.786866      0.0104355   -0.000281425
-4.538  -4.363       5     0   200       0.797646       0.010772   -0.000287851
-4.363  -4.191       5     0   200       0.818082      0.0111997   -0.000296543
-4.191  -4.013       5     0   200       0.848192      0.0118974   -0.000312257
-4.013  -3.839       5     0   200       0.878505      0.0127737    -0.00033301
-3.839  -3.664       5     0   200       0.916776      0.0139422   -0.000362464
-3.664  -3.489       5     0   200       0.944609      0.0148443   -0.000383366
-3.489  -3.314       5     0   200       0.948785      0.0146162   -0.000384078
-3.314  -3.139       5     0   200       0.949298      0.0142518   -0.000378411
-3.139  -2.964       5     0   200       0.945911      0.0139443   -0.000371849
-2.964  -2.853       5     0   200       0.939586      0.0137571   -0.000365195
-2.853   -2.65       5     0   200       0.923697      0.0133395    -0.00035082
-2.65    -2.5       5     0   200       0.897158      0.0124255   -0.000321167
-2.5  -2.322       5     0   200       0.871857      0.0115247   -0.000289867
-2.322  -2.172       5     0   200       0.845118      0.0104809   -0.000252637
-2.172  -2.043       5     0   200       0.842354      0.0101922   -0.000234659
-2.043   -1.93       5     0   200       0.868096      0.0107559   -0.000229999
-1.93   -1.83       5     0   200       0.894251      0.0115334   -0.000228795
-1.83   -1.74       5     0   200       0.908369      0.0120616   -0.000232129
-1.74  -1.653       5     0   200       0.920213      0.0121901    -0.00023023
-1.653  -1.566       5     0   200       0.931066      0.0119067   -0.000221862
-1.566  -1.479       5     0   200       0.941621      0.0114949   -0.000212928
-1.479  -1.392       5     0   200       0.952514      0.0108301   -0.000201021
-1.392  -1.305       5     0   200       0.962074      0.0101265   -0.000187833
-1.305  -1.218       5     0   200       0.970378     0.00946818   -0.000175419
-1.218  -1.131       5     0   200       0.977641     0.00903642   -0.000168262
-1.131  -1.044       5     0   200       0.985954     0.00859787   -0.000160313
-1.044  -0.957       5     0   200       0.995907     0.00810344   -0.000150525
-0.957  -0.879       5     0   200        1.00687     0.00763019    -0.00014099
-0.879  -0.783       5     0   200        1.01966     0.00716004    -0.00013169
-0.783  -0.696       5     0   200        1.03212     0.00683053    -0.00012652
-0.696  -0.609       5     0   200        1.04183     0.00642468   -0.000120337
-0.609  -0.522       5     0   200        1.04311     0.00625957   -0.000118022
-0.522  -0.435       5     0   200        1.04329     0.00626292   -0.000118727
-0.435  -0.348       5     0   200        1.04438     0.00625635   -0.000119223
-0.348  -0.261       5     0   200        1.04461     0.00618348   -0.000117572
-0.261  -0.174       5     0   200        1.04488     0.00609885   -0.000115138
-0.174  -0.087       5     0   200        1.04343     0.00615084   -0.000115472
-0.087       0       5     0   200        1.04233     0.00614079   -0.000114456
0   0.087       5     0   200        1.03891     0.00631828   -0.000118591
0.087   0.174       5     0   200        1.03454     0.00658092   -0.000125631
0.174   0.261       5     0   200        1.03029     0.00682204   -0.000132173
0.261   0.348       5     0   200        1.02702     0.00701822   -0.000137666
0.348   0.435       5     0   200        1.02472     0.00711237   -0.000140331
0.435   0.522       5     0   200        1.01982     0.00722404   -0.000142379
0.522   0.609       5     0   200        1.01553     0.00735221   -0.000144999
0.609   0.696       5     0   200        1.01227      0.0076056   -0.000150395
0.696   0.783       5     0   200        1.00375     0.00797955   -0.000157106
0.783   0.879       5     0   200       0.993951     0.00824641   -0.000161777
0.879   0.957       5     0   200       0.985129       0.008538   -0.000167179
0.957   1.044       5     0   200       0.977036     0.00889669   -0.000173986
1.044   1.131       5     0   200       0.969169     0.00926213   -0.000180844
1.131   1.218       5     0   200       0.963099     0.00952827     -0.0001847
1.218   1.305       5     0   200       0.957049     0.00989271   -0.000189611
1.305   1.392       5     0   200       0.952625      0.0102419   -0.000193929
1.392   1.479       5     0   200       0.947653      0.0105795    -0.00019708
1.479   1.566       5     0   200       0.942114      0.0108071   -0.000196503
1.566   1.653       5     0   200       0.937934      0.0106973   -0.000191318
1.653    1.74       5     0   200        0.93401      0.0104234   -0.000185134
1.74    1.83       5     0   200       0.927238     0.00986694   -0.000175827
1.83    1.93       5     0   200       0.916533     0.00902398   -0.000164361
1.93   2.043       5     0   200       0.895112     0.00779494   -0.000153544
2.043   2.172       5     0   200       0.872036     0.00688073   -0.000148063
2.172   2.322       5     0   200       0.872689     0.00701722   -0.000160824
2.322     2.5       5     0   200       0.895986     0.00782471   -0.000193394
2.5    2.65       5     0   200       0.919112     0.00866793    -0.00022626
2.65   2.853       5     0   200       0.941686     0.00950555   -0.000256834
2.853   2.964       5     0   200       0.955538     0.00983525   -0.000272053
2.964   3.139       5     0   200       0.960167      0.0100499   -0.000281524
3.139   3.314       5     0   200       0.960217      0.0104152   -0.000290722
3.314   3.489       5     0   200       0.960556      0.0108756   -0.000299756
3.489   3.664       5     0   200        0.95654      0.0112824   -0.000305402
3.664   3.839       5     0   200       0.931102      0.0105392    -0.00028895
3.839   4.013       5     0   200       0.895108     0.00967463    -0.00026673
4.013   4.191       5     0   200       0.867335     0.00888369   -0.000247263
4.191   4.363       5     0   200        0.84107     0.00835782   -0.000234983
4.363   4.538       5     0   200       0.823059     0.00809266   -0.000229195
4.538   4.716       5     0   200       0.814256     0.00786983   -0.000224653
4.716   4.889       5     0   200       0.808404     0.00769682   -0.000221478
4.889   5.191       5     0   200       0.809833     0.00750067   -0.000218342
