{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.804253      0.0109254   -0.000301846
-4.889  -4.716       5     0   200       0.784833     0.00993373   -0.000273482
-4.716  -4.538       5     0   200        0.77236     0.00973573   -0.000265426
-4.538  -4.363       5     0   200       0.766994     0.00987223   -0.000266701
-4.363  -4.191       5     0   200       0.781241      0.0104236   -0.000278384
-4.191  -4.013       5     0   200       0.807336      0.0113309   -0.000298036
-4.013  -3.839       5     0   200       0.848681      0.0122039   -0.000317178
-3.839  -3.664       5     0   200        0.91105      0.0134508   -0.000345974
-3.664  -3.489       5     0   200       0.971112      0.0150132   -0.000383601
-3.489  -3.314       5     0   200        1.03178        0.01674   -0.000429393
-3.314  -3.139       5     0   200        1.06969      0.0186967   -0.000472761
-3.139  -2.964       5     0   200       0.988841      0.0161255   -0.000432807
-2.964  -2.853       5     0   200       0.914167      0.0132349   -0.000369412
-2.853   -2.65       5     0   200        0.85002      0.0106284    -0.00030366
-2.65    -2.5       5     0   200       0.792529     0.00844295   -0.000236995
-2.5  -2.322       5     0   200       0.813798     0.00846591   -0.000219871
-2.322  -2.172       5     0   200       0.880696      0.0105648   -0.000219007
-2.172  -2.043       5     0   200       0.895716      0.0135557   -0.000255382
-2.043   -1.93       5     0   200       0.895035      0.0147744   -0.000266987
-1.93   -1.83       5     0   200       0.890818      0.0144776   -0.000264597
-1.83   -1.74       5     0   200       0.878807      0.0144917   -0.000269324
-1.74  -1.653       5     0   200       0.889184      0.0137205    -0.00025783
-1.653  -1.566       5     0   200       0.896074      0.0130826   -0.000249108
-1.566  -1.479       5     0   200       0.908401      0.0123737   -0.000237191
-1.479  -1.392       5     0   200       0.927367      0.0114031   -0.000218319
-1.392  -1.305       5     0   200       0.949071      0.0104032   -0.000197956
-1.305  -1.218       5     0   200       0.975717     0.00924593   -0.000173804
-1.218  -1.131       5     0   200        1.00032      0.0083764   -0.000155952
-1.131  -1.044       5     0   200        1.02177     0.00756099   -0.000140713
-1.044  -0.957       5     0   200        1.03878     0.00618717   -0.000113324
-0.957  -0.879       5     0   200        1.03618     0.00584257   -0.000104642
-0.879  -0.783       5     0   200        1.04585     0.00534934    -9.4577e-05
-0.783  -0.696       5     0   200        1.04537     0.00533395   -9.40613e-05
-0.696  -0.609       5     0   200        1.04388      0.0054482   -9.54965e-05
-0.609  -0.522       5     0   200        1.04292     0.00574092   -0.000101264
-0.522  -0.435       5     0   200        1.04373     0.00598171   -0.000106705
-0.435  -0.348       5     0   200        1.04683     0.00625281   -0.000115352
-0.348  -0.261       5     0   200        1.04929     0.00656221   -0.000127187
-0.261  -0.174       5     0   200        1.04728     0.00691527   -0.000138294
-0.174  -0.087       5     0   200        1.04461     0.00712258   -0.000144468
-0.087       0       5     0   200        1.04519     0.00704699   -0.000143543
0   0.087       5     0   200        1.04571     0.00678418   -0.000137254
0.087   0.174       5     0   200        1.04859      0.0062157   -0.000123493
0.174   0.261       5     0   200        1.04254     0.00618925   -0.000119546
0.261   0.348       5     0   200        1.03766     0.00598324   -0.000110503
0.348   0.435       5     0   200        1.02902     0.00593643   -0.000104283
0.435   0.522       5     0   200        1.01916     0.00634666   -0.000112703
0.522   0.609       5     0   200        1.01448     0.00660735   -0.000120898
0.609   0.696       5     0   200        1.00966     0.00699705   -0.000133287
0.696   0.783       5     0   200        1.00377     0.00757552   -0.000149423
0.783   0.879       5     0   200       0.998358      0.0081109   -0.000163294
0.879   0.957       5     0   200       0.981984     0.00897276   -0.000182466
0.957   1.044       5     0   200       0.991351      0.0088717    -0.00018402
1.044   1.131       5     0   200       0.983021     0.00986245    -0.00020498
1.131   1.218       5     0   200       0.975339     0.00996763   -0.000205166
1.218   1.305       5     0   200       0.964095     0.00990551   -0.000200129
1.305   1.392       5     0   200       0.950328      0.0101423   -0.000200054
1.392   1.479       5     0   200       0.935713      0.0106135   -0.000205889
1.479   1.566       5     0   200       0.926741      0.0107439   -0.000204102
1.566   1.653       5     0   200       0.920393      0.0110273   -0.000203186
1.653    1.74       5     0   200       0.916507       0.011376   -0.000200205
1.74    1.83       5     0   200       0.903618      0.0118366     -0.0001968
1.83    1.93       5     0   200       0.912499      0.0115015   -0.000176803
1.93   2.043       5     0   200       0.916546      0.0115679   -0.000170337
2.043   2.172       5     0   200       0.924562     0.00996726   -0.000153058
2.172   2.322       5     0   200       0.908525     0.00728667   -0.000128167
2.322     2.5       5     0   200       0.845647     0.00478141   -0.000125415
2.5    2.65       5     0   200       0.823449     0.00483232   -0.000147071
2.65   2.853       5     0   200       0.872702     0.00679622   -0.000208023
2.853   2.964       5     0   200       0.930981     0.00940404   -0.000274609
2.964   3.139       5     0   200        1.00023       0.012168   -0.000338519
3.139   3.314       5     0   200        1.07146      0.0148518   -0.000389504
3.314   3.489       5     0   200        1.03611      0.0128157   -0.000345902
3.489   3.664       5     0   200       0.978034       0.011176   -0.000301844
3.664   3.839       5     0   200       0.923116     0.00984806   -0.000268464
3.839   4.013       5     0   200       0.868099     0.00904871   -0.000249067
4.013   4.191       5     0   200       0.831162     0.00855618   -0.000237767
4.191   4.363       5     0   200       0.808492     0.00807285   -0.000227854
4.363   4.538       5     0   200       0.795093      0.0075897   -0.000218002
4.538   4.716       5     0   200       0.799618      0.0072852   -0.000212331
4.716   4.889       5     0   200       0.813152      0.0073342   -0.000214983
4.889   5.191       5     0   200       0.838025     0.00770331   -0.000224368
