{1   JetEta   1   Rho   [0]+[1]*x+[2]*pow(x,2)   Data/MC   L1FastJet}
-5.191  -4.889       5     0   200       0.898886     0.00162688    -6.9502e-05
-4.889  -4.716       5     0   200       0.893343     0.00274684   -9.30145e-05
-4.716  -4.538       5     0   200       0.898179     0.00338697   -0.000104559
-4.538  -4.363       5     0   200       0.904981     0.00404122   -0.000117284
-4.363  -4.191       5     0   200       0.916046     0.00498373   -0.000138947
-4.191  -4.013       5     0   200       0.936997     0.00559896   -0.000150034
-4.013  -3.839       5     0   200       0.959091     0.00602123   -0.000159411
-3.839  -3.664       5     0   200       0.989301     0.00638874   -0.000168393
-3.664  -3.489       5     0   200        1.01282     0.00745964   -0.000193561
-3.489  -3.314       5     0   200        1.01688     0.00831615   -0.000218369
-3.314  -3.139       5     0   200        1.01989     0.00845609     -0.0002211
-3.139  -2.964       5     0   200        1.01276     0.00845032   -0.000215292
-2.964  -2.853       5     0   200        1.00234     0.00846275   -0.000199697
-2.853   -2.65       5     0   200       0.983222     0.00810101   -0.000166163
-2.65    -2.5       5     0   200       0.954352     0.00726152   -0.000115177
-2.5  -2.322       5     0   200       0.934233     0.00506597   -2.30696e-05
-2.322  -2.172       5     0   200       0.917437     0.00150352    0.000105997
-2.172  -2.043       5     0   200        0.91831    -0.00291333    0.000250212
-2.043   -1.93       5     0   200       0.941297    -0.00668064    0.000381127
-1.93   -1.83       5     0   200       0.963694    -0.00937299    0.000483728
-1.83   -1.74       5     0   200       0.973745     -0.0102385    0.000526422
-1.74  -1.653       5     0   200       0.983158     -0.0108114    0.000559216
-1.653  -1.566       5     0   200       0.995761     -0.0115242    0.000594108
-1.566  -1.479       5     0   200        1.00834     -0.0122508    0.000623213
-1.479  -1.392       5     0   200        1.02086     -0.0130631    0.000647505
-1.392  -1.305       5     0   200        1.03233     -0.0137429    0.000671599
-1.305  -1.218       5     0   200        1.04279     -0.0142416    0.000692849
-1.218  -1.131       5     0   200        1.05288     -0.0146901    0.000716038
-1.131  -1.044       5     0   200        1.06046     -0.0147787    0.000729092
-1.044  -0.957       5     0   200        1.06695     -0.0145918    0.000734337
-0.957  -0.879       5     0   200        1.07364     -0.0143119    0.000735442
-0.879  -0.783       5     0   200        1.08168     -0.0140449    0.000735983
-0.783  -0.696       5     0   200        1.09076     -0.0139127    0.000739519
-0.696  -0.609       5     0   200         1.0979     -0.0137751     0.00074041
-0.609  -0.522       5     0   200        1.10326     -0.0137713    0.000740682
-0.522  -0.435       5     0   200        1.10897     -0.0138593      0.0007413
-0.435  -0.348       5     0   200        1.11404     -0.0138854     0.00073839
-0.348  -0.261       5     0   200        1.11707     -0.0138864    0.000732287
-0.261  -0.174       5     0   200        1.11948     -0.0138845    0.000724835
-0.174  -0.087       5     0   200        1.12035     -0.0138298    0.000717033
-0.087       0       5     0   200        1.11915     -0.0136829    0.000708291
0   0.087       5     0   200        1.11652     -0.0134854    0.000698582
0.087   0.174       5     0   200        1.11308      -0.013284    0.000688107
0.174   0.261       5     0   200        1.10823     -0.0131021     0.00067869
0.261   0.348       5     0   200        1.10214     -0.0129392    0.000671369
0.348   0.435       5     0   200         1.0953     -0.0127578    0.000663344
0.435   0.522       5     0   200        1.09187     -0.0130819    0.000669497
0.522   0.609       5     0   200        1.09127     -0.0135566    0.000677844
0.609   0.696       5     0   200        1.08744     -0.0134948    0.000666628
0.696   0.783       5     0   200        1.08128     -0.0134875    0.000654658
0.783   0.879       5     0   200        1.07519     -0.0135885    0.000647466
0.879   0.957       5     0   200        1.07089     -0.0138689    0.000648319
0.957   1.044       5     0   200        1.06777     -0.0142014     0.00065225
1.044   1.131       5     0   200        1.06445     -0.0144497    0.000653263
1.131   1.218       5     0   200        1.05954     -0.0144267    0.000646162
1.218   1.305       5     0   200        1.05483      -0.014427    0.000642932
1.305   1.392       5     0   200        1.04812     -0.0142592    0.000634811
1.392   1.479       5     0   200        1.03973     -0.0137538    0.000616257
1.479   1.566       5     0   200        1.03081     -0.0129951    0.000592076
1.566   1.653       5     0   200        1.01577     -0.0118975    0.000553867
1.653    1.74       5     0   200        0.99716     -0.0106662    0.000509802
1.74    1.83       5     0   200       0.978574    -0.00950335    0.000467535
1.83    1.93       5     0   200        0.95718    -0.00800555    0.000414119
1.93   2.043       5     0   200       0.928993    -0.00480972    0.000302717
2.043   2.172       5     0   200       0.896007   -0.000365634    0.000157786
2.172   2.322       5     0   200       0.887445     0.00331772    4.33102e-05
2.322     2.5       5     0   200       0.902026     0.00641053   -6.64223e-05
2.5    2.65       5     0   200       0.923138     0.00831777    -0.00014918
2.65   2.853       5     0   200       0.950298     0.00929861   -0.000206284
2.853   2.964       5     0   200       0.970008     0.00966009   -0.000240627
2.964   3.139       5     0   200       0.982824     0.00942941   -0.000250605
3.139   3.314       5     0   200       0.998355     0.00875309   -0.000241837
3.314   3.489       5     0   200        1.00723     0.00766773   -0.000212759
3.489   3.664       5     0   200        1.00569      0.0062986   -0.000170725
3.664   3.839       5     0   200       0.989907     0.00527772   -0.000146761
3.839   4.013       5     0   200        0.96274     0.00474098   -0.000133396
4.013   4.191       5     0   200       0.941182     0.00417681   -0.000120115
4.191   4.363       5     0   200       0.924414     0.00315782   -9.59021e-05
4.363   4.538       5     0   200       0.915978     0.00204921   -6.99045e-05
4.538   4.716       5     0   200       0.912115     0.00127578    -5.3534e-05
4.716   4.889       5     0   200       0.909065    0.000691259   -4.50377e-05
4.889   5.191       5     0   200       0.913175   -0.000387946   -2.62445e-05
